id,text
0_UK_UK_Approved_Document_M_vol_2,M1/M2 Section 1: Access to buildings other than dwellings
1_UK_UK_Approved_Document_M_vol_2,OBJECTIVES
11_UK_UK_Approved_Document_M_vol_2,Level approach from the boundary of the site and car parking
12_UK_UK_Approved_Document_M_vol_2,Design considerations
13_UK_UK_Approved_Document_M_vol_2,"As far as possible, access should be level from the boundary of the site, and from any car parking designated for disabled people, to the principal entrance and any entrance used exclusively for staff 16"
25_UK_UK_Approved_Document_M_vol_2,Access to and use of buildings other than dwellings Approved Document M Volume 2ONLINE VERSIONONLINE VERSION ACCESS TO BUILDINGS OTHER THAN DWELLINGS M1/M2
26_UK_UK_Approved_Document_M_vol_2,Provisions
37_UK_UK_Approved_Document_M_vol_2,Diagram 1 Tactile paving and an example of its use at an uncontrolled crossing
38_UK_UK_Approved_Document_M_vol_2,On-site car parking and setting down
39_UK_UK_Approved_Document_M_vol_2,Design considerations
41_UK_UK_Approved_Document_M_vol_2,17
42_UK_UK_Approved_Document_M_vol_2,Approved Document M Volume 2 Access to and use of buildings other than dwellingsONLINE VERSIONONLINE VERSION M1/M2 ACCESS TO BUILDINGS OTHER THAN DWELLINGS
51_UK_UK_Approved_Document_M_vol_2,Provisions
55_UK_UK_Approved_Document_M_vol_2,18
56_UK_UK_Approved_Document_M_vol_2,Diagram 2 Parking bay designated for disabled people
61_UK_UK_Approved_Document_M_vol_2,Access to and use of buildings other than dwellings Approved Document M Volume 2ONLINE VERSIONONLINE VERSION ACCESS TO BUILDINGS OTHER THAN DWELLINGS M1/M2
62_UK_UK_Approved_Document_M_vol_2,Ramped access
64_UK_UK_Approved_Document_M_vol_2,Design considerations
79_UK_UK_Approved_Document_M_vol_2,Provisions
84_UK_UK_Approved_Document_M_vol_2,Table 1 Limits for ramp gradients
87_UK_UK_Approved_Document_M_vol_2,Diagram 3 Relationship of ramp gradient to the going of a flight
90_UK_UK_Approved_Document_M_vol_2,19
91_UK_UK_Approved_Document_M_vol_2,Approved Document M Volume 2 Access to and use of buildings other than dwellingsONLINE VERSIONONLINE VERSION M1/M2 ACCESS TO BUILDINGS OTHER THAN DWELLINGS
102_UK_UK_Approved_Document_M_vol_2,Stepped access
104_UK_UK_Approved_Document_M_vol_2,Design considerations
117_UK_UK_Approved_Document_M_vol_2,Provisions
