id,text
0_UK_UK_Approved_Document_F_V1,Section 0: Introduction
1_UK_UK_Approved_Document_F_V1,Summary
4_UK_UK_Approved_Document_F_V1,For guidance relating to non-
7_UK_UK_Approved_Document_F_V1,Approved document section
8_UK_UK_Approved_Document_F_V1,Section 0: Introduction
9_UK_UK_Approved_Document_F_V1,Section 1: Ventilation provision Related Building Regulations requirements
10_UK_UK_Approved_Document_F_V1,n/a
11_UK_UK_Approved_Document_F_V1,Requirement F1(1)
12_UK_UK_Approved_Document_F_V1,Section 2: Minimising the ingress of external pollutants
13_UK_UK_Approved_Document_F_V1,Section 3: Work on existing dwellings
14_UK_UK_Approved_Document_F_V1,"Section 4: Commissioning and providing information Requirement F1(2) and regulations 39, 42 and 44"
15_UK_UK_Approved_Document_F_V1,Appendix A: Key terms
16_UK_UK_Approved_Document_F_V1,Appendix B: Performance-based ventilation
17_UK_UK_Approved_Document_F_V1,Appendix C: Completion checklist and commissioning sheet
18_UK_UK_Approved_Document_F_V1,Appendix D: Checklist for ventilation provision in existing dwellings
19_UK_UK_Approved_Document_F_V1,Appendix E: Standards referred to
20_UK_UK_Approved_Document_F_V1,Appendix F: Documents referred to n/a
21_UK_UK_Approved_Document_F_V1,n/a
22_UK_UK_Approved_Document_F_V1,n/a
23_UK_UK_Approved_Document_F_V1,n/a
24_UK_UK_Approved_Document_F_V1,n/a
25_UK_UK_Approved_Document_F_V1,n/a
28_UK_UK_Approved_Document_F_V1,NOTE:
31_UK_UK_Approved_Document_F_V1,Exemptions
36_UK_UK_Approved_Document_F_V1,"Building Regulations 2010 Approved Document F Volume 1, 2021 edition 1"
47_UK_UK_Approved_Document_F_V1,Emergency repairs
50_UK_UK_Approved_Document_F_V1,Minor works
53_UK_UK_Approved_Document_F_V1,Replacing parts.
59_UK_UK_Approved_Document_F_V1,Live/work units
61_UK_UK_Approved_Document_F_V1,"Approved Document F Volume 1, 2021 edition Building Regulations 2010"
67_UK_UK_Approved_Document_F_V1,NOTE:
