id,text
0_UK_UK_Approved_Document_B_vol_2,Section 1: Fire detection and alarm systems
1_UK_UK_Approved_Document_B_vol_2,General provisions
2_UK_UK_Approved_Document_B_vol_2,All buildings should have arrangements for detecting fire and raising the alarm.
3_UK_UK_Approved_Document_B_vol_2,"In most buildings, fires are detected by people, either by sight or smell, and therefore often nothing more is needed."
4_UK_UK_Approved_Document_B_vol_2,"In some small buildings/premises, the means of raising the alarm may be simple (for example, a shouted warning)."
5_UK_UK_Approved_Document_B_vol_2,"In assessing appropriate solutions, warnings need to be heard and understood throughout the premises."
6_UK_UK_Approved_Document_B_vol_2,Fire detection and alarm systems
7_UK_UK_Approved_Document_B_vol_2,"Other than for some small buildings/premises, an electrically operated fire alarm system should be provided."
8_UK_UK_Approved_Document_B_vol_2,"In some situations, the alarm should be operated by a fire detection system."
9_UK_UK_Approved_Document_B_vol_2,The detailed specification should be compatible with the fire strategy for the building.
10_UK_UK_Approved_Document_B_vol_2,NOTE:
11_UK_UK_Approved_Document_B_vol_2,The term ‘fire alarm system’ describes the combination of components for giving an audible and/or other perceptible warning of fire.
12_UK_UK_Approved_Document_B_vol_2,NOTE:
13_UK_UK_Approved_Document_B_vol_2,"In this document, the term ‘fire detection system’ describes any type of automatic sensor network and associated control and indicating equipment."
14_UK_UK_Approved_Document_B_vol_2,"Sensors may be sensitive to smoke, heat, gaseous combustion products or radiation."
15_UK_UK_Approved_Document_B_vol_2,Automatic sprinkler systems can also be used to operate a fire alarm system.
16_UK_UK_Approved_Document_B_vol_2,"In ‘residential (institutional)’ and ‘residential (other)’ occupancies (purpose groups 2(a) and 2(b)), automatic fire detection and alarms should be provided."
17_UK_UK_Approved_Document_B_vol_2,Automatic fire detection and alarm systems should be provided in non-residential occupancies where a fire could break out in an unoccupied part of the premises (e.g. a storage area or a part of the building that is not visited on a regular basis) and prejudice the means of escape from occupied part(s) of the premises.
18_UK_UK_Approved_Document_B_vol_2,"Automatic fire detection will also be necessary where fire protection systems, such as pressure differential systems or door releases, need to operate automatically."
19_UK_UK_Approved_Document_B_vol_2,Every building design should be assessed individually.
20_UK_UK_Approved_Document_B_vol_2,"General guidance on the category of fire detection system that may need to be provided within a building can be found in Table A1 of BS 5839-1. 1.8 Where an electrically operated fire detection and alarm system is provided, it should comply with BS 5839-1."
21_UK_UK_Approved_Document_B_vol_2,BS 5839-1 specifies three categories of system.
22_UK_UK_Approved_Document_B_vol_2,Category L – for the protection of life.
23_UK_UK_Approved_Document_B_vol_2,Category M – manual fire detection and alarm systems.
24_UK_UK_Approved_Document_B_vol_2,Category P – for property protection.
25_UK_UK_Approved_Document_B_vol_2,"Building Regulations 2010 Approved Document B Volume 2, 2019 edition 9"
26_UK_UK_Approved_Document_B_vol_2,B1ONLINE
27_UK_UK_Approved_Document_B_vol_2,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Category L systems are divided into the following.
28_UK_UK_Approved_Document_B_vol_2,systems installed throughout the protected building.
29_UK_UK_Approved_Document_B_vol_2,systems installed only in defined parts of the protected building (a category L2 system will normally include the coverage required of a category L3 system).
30_UK_UK_Approved_Document_B_vol_2,"systems designed to warn of fire at an early enough stage to enable all occupants, other than possibly those in the room where the fire started, to escape safely before the escape routes become impassable because of fire, smoke or toxic gases."
31_UK_UK_Approved_Document_B_vol_2,"systems installed within those parts of the escape routes that comprise circulation areas and circulation spaces, such as corridors and stairs."
32_UK_UK_Approved_Document_B_vol_2,"systems in which the protected area(s) and/or the location of detectors are designed to satisfy a specific fire safety objective (other than that of a category L1, L2, L3 or L4 system)."
33_UK_UK_Approved_Document_B_vol_2,Type P systems are divided into the following.
34_UK_UK_Approved_Document_B_vol_2,systems installed throughout the protected building.
35_UK_UK_Approved_Document_B_vol_2,systems installed only in defined parts of the protected building.
36_UK_UK_Approved_Document_B_vol_2,Electrical alarm system call points should comply with either of the following.
37_UK_UK_Approved_Document_B_vol_2,BS 5839-2. b. BS EN 54-11 Type A (direct operation).
38_UK_UK_Approved_Document_B_vol_2,Call points should be installed in accordance with BS 5839-1. Type B (indirect operation) call points of BS EN 54-11 should only be used with the approval of the building control body.
39_UK_UK_Approved_Document_B_vol_2,"A voice alarm system complying with BS 5839-8, and giving a fire warning different from other signals in general use, may be considered if either of the following applies."
40_UK_UK_Approved_Document_B_vol_2,People might not respond quickly to a fire warning.
41_UK_UK_Approved_Document_B_vol_2,People are unfamiliar with the fire warning arrangements.
42_UK_UK_Approved_Document_B_vol_2,"In premises where lots of members of the public are present, an initial general alarm may be undesirable."
43_UK_UK_Approved_Document_B_vol_2,Any fire alarm system that first alerts staff should comply with BS 5839-1.
44_UK_UK_Approved_Document_B_vol_2,"Where the escape strategy is based on simultaneous evacuation, actuation of the fire alarm system should give warning from all fire alarm sounders."
45_UK_UK_Approved_Document_B_vol_2,"Where phased evacuation is planned, a staged alarm system is appropriate."
46_UK_UK_Approved_Document_B_vol_2,See paragraph 3.21.
47_UK_UK_Approved_Document_B_vol_2,BS 9999 provides guidance for fire detection and alarm systems in buildings containing atria.
48_UK_UK_Approved_Document_B_vol_2,Warnings for people with impaired hearing
49_UK_UK_Approved_Document_B_vol_2,Clause 18 of BS 5839-1 gives detailed guidance on the design and selection of fire alarm warnings for people with impaired hearing.
50_UK_UK_Approved_Document_B_vol_2,"In buildings or part of a building where people may be in relative isolation, a visual and audible fire alarm may be the most appropriate solution."
51_UK_UK_Approved_Document_B_vol_2,"In buildings where the population is managed, a vibrating personal paging system may be more appropriate."
52_UK_UK_Approved_Document_B_vol_2,"Approved Document B Volume 2, 2019 edition Building Regulations 2010"
53_UK_UK_Approved_Document_B_vol_2,B1ONLINE
54_UK_UK_Approved_Document_B_vol_2,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Design and installation of systems
55_UK_UK_Approved_Document_B_vol_2,"Fire detection and alarm systems must be properly designed, installed and maintained."
56_UK_UK_Approved_Document_B_vol_2,"A design, installation and commissioning certificate should be provided for fire detection and alarm systems."
57_UK_UK_Approved_Document_B_vol_2,"Third party certification schemes for fire protection products and related services are an effective means of providing assurances of quality, reliability and safety."
58_UK_UK_Approved_Document_B_vol_2,Interface between fire detection and alarm systems and other systems
59_UK_UK_Approved_Document_B_vol_2,Fire detection and alarm systems sometimes trigger other systems.
60_UK_UK_Approved_Document_B_vol_2,The interface between systems must be reliable.
61_UK_UK_Approved_Document_B_vol_2,Particular care should be taken if the interface is facilitated via another system.
62_UK_UK_Approved_Document_B_vol_2,"Where any part of BS 7273 applies to the triggering of other systems, the recommendations of that part of BS 7273 should be followed."
63_UK_UK_Approved_Document_B_vol_2,"Student accommodation 1.18 In student residences that are designed and occupied as a block of flats, separate automatic detection should be provided in each self-contained flat where all of the following apply."
64_UK_UK_Approved_Document_B_vol_2,A group of up to six students shares the flat.
65_UK_UK_Approved_Document_B_vol_2,Each flat has its own entrance door.
66_UK_UK_Approved_Document_B_vol_2,The compartmentation principles for flats in Section 7 of Approved Document B Volume 1 have been followed.
67_UK_UK_Approved_Document_B_vol_2,"Where a total evacuation strategy is adopted, the alarm system should follow the guidance elsewhere in this section."
68_UK_UK_Approved_Document_B_vol_2,"Building Regulations 2010 Approved Document B Volume 2, 2019 edition 11"
69_UK_UK_Approved_Document_B_vol_2,B1ONLINE
70_UK_UK_Approved_Document_B_vol_2,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION B1
71_UK_UK_Approved_Document_B_vol_2,Section 2: Design for horizontal escape Introduction
72_UK_UK_Approved_Document_B_vol_2,"Means of escape should be provided from any point on a storey to the storey exit, for all types of building."
73_UK_UK_Approved_Document_B_vol_2,The general principle is that any person confronted by a fire within a building can turn away from it and escape safely.
74_UK_UK_Approved_Document_B_vol_2,"For small shop, office, industrial, storage and other similar premises, the guidance on small premises (see section 4) may be followed instead of the provisions in this section, if they meet both of the following conditions."
75_UK_UK_Approved_Document_B_vol_2,No storey has an area more than 280m2.
76_UK_UK_Approved_Document_B_vol_2,There is a maximum of two storeys plus a basement storey.
77_UK_UK_Approved_Document_B_vol_2,Escape route design
78_UK_UK_Approved_Document_B_vol_2,Number of escape routes and exits
79_UK_UK_Approved_Document_B_vol_2,The number of escape routes and exits that should be provided depends on both of the following.
80_UK_UK_Approved_Document_B_vol_2,"The number of occupants in the room, tier or storey."
81_UK_UK_Approved_Document_B_vol_2,The limits on travel distance to the nearest exit given in Table 2.1 (which apply only to the nearest exit; other exits may be further away).
82_UK_UK_Approved_Document_B_vol_2,"In multi-storey buildings, if more than one stair is needed for vertical escape, every part of each storey should have access to more than one stair."
83_UK_UK_Approved_Document_B_vol_2,An area may be in a dead end provided the alternative stair is accessible.
84_UK_UK_Approved_Document_B_vol_2,"In mixed use buildings, separate means of escape should be provided from any storeys or parts of storeys used for the ‘residential’ or ‘assembly and recreation’ purpose groups (purpose groups 1, 2 and 5)."
85_UK_UK_Approved_Document_B_vol_2,"Approved Document B Volume 2, 2019 edition Building Regulations 2010"
86_UK_UK_Approved_Document_B_vol_2,B1ONLINE
87_UK_UK_Approved_Document_B_vol_2,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION B1
88_UK_UK_Approved_Document_B_vol_2,Single escape routes and exits
