id,text
0_UK_UK_Approved_Document_B_vol_1,Section 1: Fire detection and alarm systems
1_UK_UK_Approved_Document_B_vol_1,General provisions
9_UK_UK_Approved_Document_B_vol_1,NOTE:
11_UK_UK_Approved_Document_B_vol_1,NOTE:
15_UK_UK_Approved_Document_B_vol_1,Large dwellinghouses
19_UK_UK_Approved_Document_B_vol_1,Extensions and material alterations
24_UK_UK_Approved_Document_B_vol_1,"Building Regulations 2010 Approved Document B Volume 1, 2019 edition 9"
25_UK_UK_Approved_Document_B_vol_1,B1ONLINE
26_UK_UK_Approved_Document_B_vol_1,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Blocks of flats
30_UK_UK_Approved_Document_B_vol_1,Student accommodation
36_UK_UK_Approved_Document_B_vol_1,Sheltered housing
43_UK_UK_Approved_Document_B_vol_1,Design and installation of systems
47_UK_UK_Approved_Document_B_vol_1,Interface between fire detection and alarm systems and other systems
52_UK_UK_Approved_Document_B_vol_1,"Approved Document B Volume 1, 2019 edition Building Regulations 2010"
53_UK_UK_Approved_Document_B_vol_1,B1ONLINE
54_UK_UK_Approved_Document_B_vol_1,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Section 2: Means of escape – dwellinghouses
55_UK_UK_Approved_Document_B_vol_1,Escape from the ground storey
60_UK_UK_Approved_Document_B_vol_1,Escape from upper storeys a maximum of 4.5m above ground level
68_UK_UK_Approved_Document_B_vol_1,Escape from upper storeys more than 4.5m above ground level
74_UK_UK_Approved_Document_B_vol_1,Dwellinghouses with one storey more than 4.5m above ground level
81_UK_UK_Approved_Document_B_vol_1,"Building Regulations 2010 Approved Document B Volume 1, 2019 edition 11"
82_UK_UK_Approved_Document_B_vol_1,B1ONLINE
83_UK_UK_Approved_Document_B_vol_1,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION B1
85_UK_UK_Approved_Document_B_vol_1,See paras 2.1 to 2.6
86_UK_UK_Approved_Document_B_vol_1,Unoccupied
87_UK_UK_Approved_Document_B_vol_1,space
89_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
91_UK_UK_Approved_Document_B_vol_1,Single storey dwellinghouse
92_UK_UK_Approved_Document_B_vol_1,(see paragraph 2.1)
93_UK_UK_Approved_Document_B_vol_1,Unoccupied
94_UK_UK_Approved_Document_B_vol_1,space
98_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
99_UK_UK_Approved_Document_B_vol_1,escape windows.
100_UK_UK_Approved_Document_B_vol_1,m
101_UK_UK_Approved_Document_B_vol_1,5
102_UK_UK_Approved_Document_B_vol_1,4
104_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
106_UK_UK_Approved_Document_B_vol_1,x
107_UK_UK_Approved_Document_B_vol_1,a
108_UK_UK_Approved_Document_B_vol_1,m
109_UK_UK_Approved_Document_B_vol_1,m
110_UK_UK_Approved_Document_B_vol_1,5
111_UK_UK_Approved_Document_B_vol_1,4
112_UK_UK_Approved_Document_B_vol_1,m
113_UK_UK_Approved_Document_B_vol_1,5
114_UK_UK_Approved_Document_B_vol_1,7
115_UK_UK_Approved_Document_B_vol_1,m
116_UK_UK_Approved_Document_B_vol_1,5
117_UK_UK_Approved_Document_B_vol_1,4
118_UK_UK_Approved_Document_B_vol_1,Unoccupied
119_UK_UK_Approved_Document_B_vol_1,space
120_UK_UK_Approved_Document_B_vol_1,Escape via stair
122_UK_UK_Approved_Document_B_vol_1,Alternatively provide
125_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
127_UK_UK_Approved_Document_B_vol_1,Dwellinghouse with upper storeys
128_UK_UK_Approved_Document_B_vol_1,a maximum of 4.5m above ground level
129_UK_UK_Approved_Document_B_vol_1,(see paragraphs 2.2 and 2.3) Unoccupied
130_UK_UK_Approved_Document_B_vol_1,space
132_UK_UK_Approved_Document_B_vol_1,Provide alternative escape
138_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
139_UK_UK_Approved_Document_B_vol_1,escape windows.
141_UK_UK_Approved_Document_B_vol_1,Inner rooms provided with
143_UK_UK_Approved_Document_B_vol_1,Dwellinghouse with one storey
144_UK_UK_Approved_Document_B_vol_1,more than 4.5m above ground level
145_UK_UK_Approved_Document_B_vol_1,(see paragraph 2.5)
